chr1	19942790	19945333
chr1	19966493	19967386
chr1	19969361	19975272
chr1	19977046	19979196
chr1	19980098	19980753
chr1	20125990	20127130
chr1	20203971	20205398
chr1	20208365	20213105
chr1	20229771	20231197
chr1	20251745	20252464
chr1	20363860	20365082
chr1	20435853	20437856
chr1	20450890	20451954
chr1	20497594	20498124
chr1	20537670	20539421
chr1	20682334	20683145
chr1	20753049	20754170
chr1	20807131	20807995
chr1	20810042	20813552
chr1	20820338	20825848
chr1	20832313	20835106
chr1	20904539	20905166
chr1	20915129	20916641
chr1	20929184	20931755
chr1	20938052	20941376
chr1	20959875	20961160
chr1	20986883	20988820
chr1	21023050	21024999
chr1	21044651	21044976
chr1	21046319	21046934
chr1	21051002	21053368
chr1	21055032	21067345
chr1	21111816	21114862
chr1	21209247	21212537
chr1	21299187	21299953
chr1	21347463	21349716
chr1	21351328	21351546
chr1	21403200	21403847
chr1	21409539	21411259
chr1	21416873	21417890
chr1	21424780	21426077
chr1	21451068	21451844
chr1	21457842	21458454
chr1	21475245	21479698
chr1	21499996	21503997
chr1	21577876	21579426
chr1	21584247	21584589
chr1	21587655	21589342
chr1	21615990	21617261
chr1	21620913	21622173
chr1	21624678	21626024
chr1	21628859	21630312
chr1	21635421	21636649
chr1	21649795	21652371
chr1	21656077	21656489
chr1	21660967	21662529
chr1	21671594	21672916
chr1	21687774	21688314
chr1	21765927	21767644
chr1	21964870	21965740
chr1	22091041	22092364
chr1	22107919	22110908
chr1	22113576	22115892
chr1	22188324	22188598
chr1	22196602	22196857
chr1	22230699	22233048
chr1	22236098	22236985
chr1	22257971	22258476
chr1	22259658	22267126
chr1	22270678	22271153
chr1	22281773	22284338
chr1	22301338	22301703
chr1	22345118	22346737
chr1	22350924	22353215
chr1	22366028	22367001
chr1	22367879	22372641
chr1	22378711	22382316
chr1	22395334	22397390
chr1	22403026	22404831
chr1	22416451	22416886
chr1	22463560	22465261
chr1	22714633	22715734
chr1	22778313	22779461
chr1	22794585	22794812
chr1	23076017	23078237
chr1	23135074	23135906
chr1	23155267	23159614
chr1	23303256	23303501
chr1	23305002	23305341
chr1	23335605	23339307
chr1	23345104	23347866
chr1	23352327	23353836
chr1	23370202	23371023
chr1	23425080	23430214
chr1	23435763	23437102
chr1	23440450	23443972
chr1	23445526	23446679
chr1	23448121	23459552
chr1	23474727	23474945
chr1	23491581	23496952
chr1	23503837	23504751
chr1	23514101	23516696
chr1	23520222	23525752
chr1	23551395	23552052
chr1	23603825	23604405
chr1	23609115	23610347
chr1	23637128	23639286
chr1	23641230	23642058
chr1	23654689	23656142
chr1	23666796	23671996
chr1	23692433	23697838
chr1	23703348	23704456
chr1	23710122	23711162
chr1	23728823	23731023
chr1	23748563	23748907
chr1	23782543	23782874
chr1	23799158	23802316
chr1	23804234	23804660
chr1	23810533	23811182
chr1	23823757	23824030
chr1	23855118	23855380
chr1	23880875	23886644
chr1	23888609	23888940
chr1	23903483	23904361
chr1	23911640	23913016
chr1	23914560	23916338
chr1	23918419	23921653
chr1	23987991	23989618
chr1	24017909	24020614
chr1	24046756	24047164
chr1	24068759	24071853
chr1	24103547	24107011
chr1	24116744	24120446
chr1	24125417	24127796
chr1	24136812	24137625
chr1	24151002	24152632
chr1	24286747	24286965
chr1	24373115	24373950
chr1	24434483	24436033
chr1	24437683	24439113
chr1	24446116	24447501
chr1	24469186	24470202
chr1	24476190	24478280
chr1	24512969	24514593
chr1	24516564	24519375
chr1	24521766	24523053
chr1	24528519	24530288
chr1	24562303	24564025
chr1	24609549	24613861
chr1	24615882	24617594
chr1	24619543	24622298
chr1	24626158	24628799
chr1	24635636	24636928
chr1	24641769	24650565
chr1	24656100	24657450
chr1	24689223	24692730
chr1	24699528	24702062
chr1	24705646	24712490
chr1	24716523	24721291
chr1	24735412	24746994
chr1	24814592	24815196
chr1	24828499	24830364
chr1	24841954	24842496
chr1	24869215	24870677
chr1	24967923	24972494
chr1	24999402	25001380
chr1	25004007	25007780
chr1	25008835	25011477
chr1	25028927	25029738
chr1	25030917	25033611
chr1	25039488	25040507
chr1	25045143	25045925
chr1	25048754	25049531
chr1	25069216	25073897
chr1	25088309	25089371
chr1	25095714	25097369
chr1	25281331	25282386
chr1	25296611	25296935
chr1	25298675	25299376
chr1	25348996	25349931
chr1	25356987	25359682
chr1	25520628	25521228
chr1	25557740	25560151
chr1	25565746	25567049
chr1	25572318	25574663
chr1	25593033	25594441
chr1	25656455	25657453
chr1	25663305	25666246
chr1	25669690	25671168
chr1	25677108	25679844
chr1	25682494	25684073
chr1	25756144	25758766
chr1	25795422	25796313
chr1	25803988	25805280
chr1	25832817	25833177
chr1	25853614	25854095
chr1	25870127	25871359
chr1	25875523	25877181
chr1	25882876	25884050
chr1	25887020	25889144
chr1	25892475	25895991
chr1	26021820	26023180
chr1	26033937	26035432
chr1	26126406	26127465
chr1	26144670	26147877
chr1	26184878	26186651
chr1	26197176	26199833
chr1	26200952	26202382
chr1	26215093	26219995
chr1	26230809	26232501
chr1	26238418	26239789
chr1	26323439	26325009
chr1	26362043	26362602
chr1	26420514	26421400
chr1	26437043	26439656
chr1	26449247	26454686
chr1	26496052	26497347
chr1	26503469	26505092
chr1	26507732	26508852
chr1	26527620	26527841
chr1	26560109	26562072
chr1	26563485	26564536
chr1	26601062	26607353
chr1	26610949	26611942
chr1	26632420	26633762
chr1	26662357	26663633
chr1	26666398	26666932
chr1	26677187	26681010
chr1	26683043	26685953
chr1	26704334	26705225
chr1	26758080	26759646
chr1	26797020	26800442
chr1	26826526	26828506
chr1	26850088	26851803
chr1	26855708	26859400
chr1	26867992	26869418
chr1	26870741	26871390
chr1	26872310	26873303
chr1	26945853	26948529
chr1	27018550	27030743
chr1	27032688	27033165
chr1	27043261	27043748
chr1	27049500	27050996
chr1	27059845	27061260
chr1	27070480	27071747
chr1	27078534	27082134
chr1	27097482	27100210
chr1	27112370	27116034
chr1	27126694	27127047
chr1	27152549	27155516
chr1	27173712	27192874
chr1	27193889	27195382
chr1	27198719	27200085
chr1	27201306	27201975
chr1	27203320	27204596
chr1	27215244	27217481
chr1	27220795	27221203
chr1	27225599	27227776
chr1	27247549	27249835
chr1	27285525	27289033
chr1	27317441	27317812
chr1	27319513	27332355
chr1	27334255	27339971
chr1	27353629	27354088
chr1	27357272	27360035
chr1	27372351	27372872
chr1	27424146	27426616
chr1	27431499	27432623
chr1	27436863	27440106
chr1	27443053	27446320
chr1	27468098	27473300
chr1	27478380	27482426
chr1	27488005	27488706
chr1	27518970	27519229
chr1	27560461	27562403
chr1	27573823	27574619
chr1	27625312	27627307
chr1	27648662	27649778
chr1	27667617	27670572
chr1	27674617	27676013
chr1	27691600	27694087
chr1	27695676	27696422
chr1	27718221	27720087
chr1	27721699	27721934
chr1	27728826	27731586
chr1	27744321	27745639
chr1	27748287	27748824
chr1	27755880	27756639
chr1	27762440	27764023
chr1	27781613	27782492
chr1	27790525	27791137
chr1	27808503	27809430
chr1	27814404	27817840
chr1	27830417	27832197
chr1	27835836	27836501
chr1	27843779	27845507
chr1	27847754	27856584
chr1	27861709	27872949
chr1	27883201	27888120
chr1	27894367	27897143
chr1	27898644	27902871
chr1	27916358	27917244
chr1	27921618	27922183
chr1	27928005	27930678
chr1	27933156	27933377
chr1	27951305	27952497
chr1	27976596	27977989
chr1	27985042	27987550
chr1	27998278	27999611
chr1	28022055	28023432
chr1	28051318	28054003
chr1	28099067	28101438
chr1	28112194	28112883
chr1	28156412	28159727
chr1	28189352	28191163
chr1	28240239	28241496
chr1	28285655	28286674
chr1	28294879	28295697
chr1	28384885	28385951
chr1	28389955	28394403
chr1	28405544	28405977
chr1	28413932	28415647
chr1	28431221	28431597
chr1	28436993	28437686
chr1	28455388	28456154
chr1	28461731	28463450
chr1	28500344	28500562
chr1	28519761	28521052
chr1	28523017	28524242
chr1	28558401	28559751
chr1	28561634	28563835
chr1	28565364	28566615
chr1	28567967	28568812
chr1	28572724	28577617
chr1	28584608	28588356
chr1	28653089	28657244
chr1	28667468	28670734
chr1	28672501	28673402
chr1	28677716	28681374
chr1	28695568	28697419
chr1	28699485	28701652
chr1	28718238	28718698
chr1	28721546	28722205
chr1	28736510	28736849
chr1	28742873	28745057
chr1	28747602	28749118
chr1	28751671	28752619
chr1	28763547	28766574
chr1	28770062	28771108
chr1	28775718	28777319
chr1	28797854	28798458
chr1	28831635	28838831
chr1	28843257	28847062
chr1	28878724	28881031
chr1	28900956	28901638
chr1	28904899	28909936
chr1	28920963	28921878
chr1	28925164	28926573
chr1	28928004	28929470
chr1	28967827	28970999
chr1	28974372	28976144
chr1	28994537	28996595
chr1	29062503	29065556
chr1	29066449	29066675
chr1	29077043	29077507
chr1	29101524	29102440
chr1	29210997	29214728
chr1	29240440	29242020
chr1	29253757	29255527
chr1	29292289	29292665
chr1	29298660	29299592
chr1	29472093	29474313
chr1	29505321	29509233
chr1	29517336	29518373
chr1	29528584	29529472
chr1	29553962	29554601
chr1	29556454	29557717
chr1	29563063	29564843
chr1	29606865	29607083
chr1	29724547	29725457
chr1	30042591	30044290
chr1	30056289	30057653
chr1	30112293	30113520
chr1	30180963	30185293
chr1	30272141	30273506
chr1	30446418	30448096
chr1	30478804	30479295
chr1	30556667	30557108
chr1	30851476	30853271
chr1	30893613	30893961
chr1	30908339	30909136
chr1	30984438	30985523
chr1	30995265	30996596
chr1	31085781	31092599
chr1	31118518	31125594
chr1	31140755	31141893
chr1	31142823	31144164
chr1	31148372	31149061
chr1	31150271	31150925
chr1	31173987	31174628
chr1	31190621	31192262
chr1	31220846	31221820
chr1	31229619	31229888
chr1	31251098	31251666
chr1	31261255	31262009
chr1	31270742	31271005
chr1	31296632	31297376
chr1	31352314	31352839
chr1	31381869	31383461
chr1	31406328	31408291
chr1	31410074	31412438
chr1	31438983	31440533
chr1	31477934	31481506
chr1	31482743	31486881
chr1	31492866	31493591
chr1	31502512	31503199
chr1	31506744	31507802
chr1	31509205	31511724
chr1	31515886	31516179
chr1	31519866	31520964
chr1	31526977	31527679
chr1	31535635	31539246
chr1	31573647	31576398
chr1	31584525	31584746
chr1	31591452	31593772
chr1	31621920	31622138
chr1	31624889	31628902
chr1	31635317	31635540
chr1	31643242	31645247
chr1	31768878	31771202
chr1	31777911	31781695
chr1	31800056	31800396
chr1	31862576	31863594
chr1	31867328	31871235
chr1	31885686	31891966
chr1	31893967	31900554
chr1	31907579	31908062
chr1	31949990	31950509
chr1	31955313	31956991
chr1	31986209	31987085
chr1	31989986	31990808
chr1	31996146	31997348
chr1	32014384	32015508
chr1	32027926	32030511
chr1	32038123	32043597
chr1	32047187	32048094
chr1	32053261	32054927
chr1	32102706	32106843
chr1	32108775	32111475
chr1	32131182	32136613
chr1	32155068	32156258
chr1	32165696	32171434
chr1	32178158	32178431
chr1	32204735	32205609
chr1	32226303	32227118
chr1	32237706	32238494
chr1	32253430	32254859
chr1	32263940	32264939
chr1	32281336	32281554
chr1	32388247	32388590
chr1	32396514	32406101
chr1	32408188	32410911
chr1	32419767	32422509
chr1	32450010	32451566
chr1	32478706	32481573
chr1	32484928	32486065
chr1	32528346	32528945
chr1	32537690	32539392
chr1	32573114	32574992
chr1	32576925	32577370
chr1	32586630	32586930
chr1	32597833	32600284
chr1	32601586	32602514
chr1	32603833	32605394
chr1	32607998	32610321
chr1	32638021	32639161
chr1	32644518	32647865
chr1	32651560	32652362
chr1	32665922	32667110
chr1	32670762	32672050
chr1	32680972	32682985
chr1	32686667	32689585
chr1	32700566	32702596
chr1	32706368	32706760
chr1	32754996	32758592
chr1	32816892	32817844
chr1	32858608	32861026
chr1	32965604	32966378
chr1	33004659	33006053
chr1	33077634	33078357
chr1	33114979	33118068
chr1	33118946	33119164
chr1	33168540	33170026
chr1	33181209	33182918
chr1	33190245	33191468
chr1	33194382	33196948
chr1	33202930	33203523
chr1	33206961	33209195
chr1	33219015	33221917
chr1	33222804	33229963
chr1	33231422	33233716
chr1	33234852	33235282
chr1	33238361	33238579
chr1	33239674	33242220
chr1	33245732	33247066
chr1	33254257	33255376
chr1	33256739	33258041
chr1	33266484	33267290
chr1	33279431	33284358
chr1	33362758	33363452
chr1	33366284	33367559
chr1	33399380	33400301
chr1	33401648	33403128
chr1	33404334	33406755
chr1	33414127	33415943
chr1	33417581	33420748
chr1	33425956	33431201
chr1	33433005	33435651
chr1	33438508	33438933
chr1	33446133	33447964
chr1	33450296	33450519
chr1	33453560	33459759
chr1	33462505	33463968
chr1	33468250	33473680
chr1	33490008	33491307
chr1	33500705	33503014
chr1	33513308	33516676
chr1	33526067	33526371
chr1	33546305	33547359
chr1	33564126	33566061
chr1	33591959	33594909
chr1	33595803	33596512
chr1	33617157	33617859
chr1	33633022	33633289
chr1	33685097	33687639
chr1	33709480	33709789
chr1	33722402	33723471
chr1	33792889	33794619
